contig,gene_id,site_pos,r2N,r2S,r2L,rL_std,rNrS_pval,r2G,r2G_pval,rNrS,rNrS_trans,r_rg,r_rg_transform,iLDS,iLDS_pval,significance
GUT_GENOME142330_1,GUT_GENOME142330_00279,256021,0.34286403801134896,0.303819761350688,0.30836094529824354,0.012115858076096178,0.10167812627701639,0.2685989489722666,0.0005157075263636645,0.03904427666066096,0.700101891249751,0.039761996325976934,0.18012074272389653,0.5225861400908862,0.7700552064274662,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256022,0.3302964734676669,0.29508791873973855,0.3002326490204173,0.011565930990372227,0.12289385475789216,0.26851873768006174,0.003053213754535488,0.03520855472792833,0.6243544996784767,0.03171391134035556,0.1280081490193127,0.4062046274841115,0.8161947292164672,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256024,0.32269176113037884,0.30338939432411716,0.3061044094018938,0.009816375974389212,0.23945207423930243,0.26895645245446104,7.707578342460612e-05,0.019302366806261684,0.31024094660076407,0.03714795694743278,0.16319443388083243,0.12288186819742353,0.9404084901740727,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256094,0.31888914556356796,0.3011580380636359,0.3042108746500264,0.009924787923353951,0.24715359201452086,0.26911061050029184,0.00020263647768134426,0.017731107499932064,0.27921190017252945,0.03510026414973455,0.14993530664883895,0.10043988137783591,0.9510202334514253,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256096,0.3127137051533651,0.30056172529482694,0.3030042521738463,0.010174441169449079,0.3077404314639207,0.2691393912945612,0.0004366931226012078,0.012151979858538164,0.1690359349982986,0.033864860879285086,0.14193587960386267,0.04871894123967123,0.9759348267985218,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256150,0.30791275708000526,0.3045619013620645,0.30560354443259674,0.010142580828140966,0.44166602603119304,0.26925174003472707,0.00016913526793080477,0.0033508557179407483,-0.004767643112038157,0.03635180439786967,0.15803922311747995,0.024999126464420374,0.9875782318361488,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256152,0.324947513103749,0.29998329252229317,0.3037558659367205,0.00997392118435168,0.14319484229105994,0.27036071721276034,0.0004066229143098952,0.02496422058145581,0.4220505778644654,0.033395148723960155,0.1388944208279819,0.19741835041286973,0.9060061587667797,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256153,0.32340738281312276,0.29779845134604,0.30237356253916353,0.01023562493903009,0.130983384702415,0.2705113446066099,0.0009263732900158307,0.025608931467082763,0.43478225361163225,0.031862217932553616,0.12896845711704483,0.20566847098676072,0.9022765265091334,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256174,0.3180462865787679,0.2970613259691652,0.300749273882551,0.010138681165188701,0.17872554328140422,0.2706920308581821,0.0015153307357681398,0.0209849606096027,0.34346861375500765,0.030057243024368907,0.11728096571937095,0.1317255135548549,0.9362593507249283,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256189,0.32646741448922645,0.2853994345054911,0.2940694146670501,0.010119253592923384,0.02848536229731397,0.271291781644313,0.012195293850567274,0.04106797998373535,0.7400657496120797,0.02277763302273711,0.07014436626488925,0.5526175458675924,0.7585786660355722,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256192,0.3172572660499544,0.28802498451267455,0.2947564204852599,0.010403228072408484,0.08100050587324914,0.27118190239103307,0.011723328023502592,0.02923228153727986,0.506335750288461,0.023574518094226837,0.07530432022089065,0.26204663266410916,0.8771973211285802,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256193,0.31927539616563455,0.2942859902974916,0.2991255635914952,0.010239719541231204,0.11012036359896143,0.27169556063080447,0.0036944955330453014,0.024989405868142966,0.4225479339830743,0.027430002960690758,0.10026918040056895,0.18860066505156634,0.910009415769079,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256219,0.3251586726928351,0.29830832766528764,0.3044355237703431,0.010429824367061455,0.07976801321869997,0.2711976236673298,0.0007192486825203688,0.026850345027547462,0.4592975445309138,0.03323790010301331,0.13787621171256503,0.22996408416833483,0.8913821511287474,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256225,0.32517396195741033,0.3005797429430892,0.3042987617086404,0.010360987601787148,0.10882889147534469,0.27102771725987,0.0006609448071235609,0.024594219014321128,0.41474382985737795,0.03327104444877038,0.13809082647211698,0.19108152076051801,0.9088813145506579,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256228,0.32199692035979244,0.3087944376758188,0.3097525528702704,0.010575435980108742,0.2602733409734965,0.2717375965625588,0.00016241602165157794,0.013202482683973615,0.1897811428784486,0.03801495630771162,0.16880838868934483,0.06451315428414306,0.9682581173048441,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256252,0.31558761118043993,0.30117484486117774,0.3041583369051078,0.010139048511760486,0.23281747245063678,0.2701636324884885,0.0003999208329864817,0.014412766319262194,0.21368168364814874,0.03399470441661928,0.14277663656882414,0.0660450298766136,0.9675167757632851,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256253,0.3247496128970733,0.30171248866184924,0.3040551459776264,0.010439684436829742,0.12432601239778207,0.27108390746636746,0.0007935694816369065,0.023037124235224082,0.383994502869062,0.03297123851125894,0.13614953670695312,0.16598847457917604,0.9203564509525454,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256261,0.3167270611764717,0.29535788850686995,0.3004327762861549,0.010382458431263206,0.1415736137110727,0.270465568953368,0.0019488125999525196,0.021369172669601755,0.351055988925976,0.029967207332786905,0.11669797070593524,0.1368587237276783,0.9338594238628548,False
GUT_GENOME142330_1,GUT_GENOME142330_00279,256279,0.31868637842188935,0.30618136937706064,0.3065292239038679,0.010349011140064894,0.27446585854178607,0.2707714088683047,0.0002749510763275133,0.012505009044828708,0.17600751439821286,0.03575781503556319,0.15419305022566468,0.054754141862531455,0.9729942844833017,False
GUT_GENOME142330_1,GUT_GENOME142330_00280,256757,0.3235859639190667,0.3040188340790428,0.30835161935873057,0.010459747371192695,0.16956982963469386,0.2703357370261746,0.00013926371692264678,0.0195671298400239,0.31546945626431455,0.038015882332555984,0.16881438484328215,0.12801927436571803,0.937995959848585,False
GUT_GENOME142330_1,GUT_GENOME142330_00282,258325,0.31804886534053195,0.306251579585133,0.3073852040085739,0.01056789368669806,0.29452660845195583,0.27053322391549933,0.00024408580736646335,0.011797285755398956,0.16203147701367954,0.036851980093074554,0.16127793802067594,0.052264772835435555,0.9742061094143806,False
GUT_GENOME142330_1,GUT_GENOME142330_00282,258522,0.312137139389673,0.30825059613140093,0.3080646810965992,0.010676619792776999,0.4293330583923831,0.2702840516264534,0.0002011029939512215,0.0038865432582720905,0.005811052264981343,0.037780629470145766,0.16729108621279715,0.028020075854683874,0.9860876459370399,False
GUT_GENOME142330_1,GUT_GENOME142330_00282,258663,0.3126174021638657,0.29914198008425014,0.3017944259625766,0.010244627500186863,0.27572456983308796,0.2701933638822342,0.0010189684964728495,0.013475422079615551,0.19517111838748866,0.03160106208034241,0.12727743262560726,0.05429131030838911,0.97321947676725,False
GUT_GENOME142330_1,GUT_GENOME142330_00283,260294,0.3105104283899722,0.30498466907138894,0.30451771062563293,0.010319110502060816,0.4023874206767749,0.2699174390694356,0.00039966238415437244,0.00552575931858329,0.03818210078409438,0.034600271556197326,0.1466977773572301,0.022978110701838195,0.9885766918136862,False
GUT_GENOME142330_1,GUT_GENOME142330_00284,261014,0.31365890745711345,0.30590044544618983,0.30698588507012525,0.010351955267909609,0.37102233382430094,0.26924342181567795,0.00013321530238460336,0.007758462010923617,0.08227325443517679,0.0377424632544473,0.16704395406949982,0.034672570986528504,0.9828131232605851,False
GUT_GENOME142330_1,GUT_GENOME142330_00286,263312,0.31429002849660737,0.30897063237040856,0.3092973916977107,0.010342642101466315,0.41135020822655505,0.2668074084849063,1.9934891766129388e-05,0.005319396126198805,0.034106864410453075,0.042489983212804394,0.1977848792878938,0.04028213667483974,0.9800604080622242,False
GUT_GENOME142330_1,GUT_GENOME142330_00287,264055,0.3051793044456241,0.30302616813826744,0.30213901026025564,0.010591650122726256,0.46342253297916636,0.26590279873216716,0.00031172103828937167,0.00215313630735664,-0.02842006703042084,0.03623621152808848,0.15729074142664093,0.02554807754855603,0.9873072029627312,False
GUT_GENOME142330_1,GUT_GENOME142330_00288,265357,0.3266944464177446,0.32832890123921676,0.3277703151347565,0.010853643540654184,0.5279246627701577,0.2664222283248451,7.915589126028605e-09,-0.0016344548214721755,-0.1032169770720434,0.06134808680991144,0.31989401364106623,0.1129859243192814,0.9450731357455988,False
GUT_GENOME142330_1,GUT_GENOME142330_00288,265744,0.32968249358875973,0.321275010814415,0.32331205899328336,0.011579279424513256,0.36078172900082794,0.2657886004457624,3.3859667566963924e-07,0.008407482774344721,0.09509004114883782,0.057523458547520945,0.29512895474008394,0.09614321585166218,0.9530655375876039,False
GUT_GENOME142330_1,GUT_GENOME142330_00288,266292,0.32570556555957286,0.3260570207111336,0.3270751904760434,0.011687733687864636,0.5058349242748958,0.2663837587965547,1.0360743248398278e-07,-0.00035145515156076446,-0.07788044848970167,0.060691431679488705,0.31564207021888724,0.10569528074902201,0.9485245183139689,False
GUT_GENOME142330_1,GUT_GENOME142330_00288,266315,0.33470555350439274,0.3314154703530392,0.3310160817252313,0.011627668191476202,0.44618078229067293,0.26598145599361567,1.1153007739950079e-08,0.00329008315135354,-0.005967772704016452,0.06503462573161561,0.343764922726412,0.11820993640814283,0.9426078201139179,False
GUT_GENOME142330_1,GUT_GENOME142330_00290,267538,0.3261318973694665,0.319642455867019,0.32064120357247866,0.010962366946110092,0.3959546895774566,0.26586560494026745,2.916067490330344e-07,0.006489441502447513,0.05721278471050201,0.05477559863221121,0.27733613724629697,0.08018863575702712,0.960698823804115,False
GUT_GENOME142330_1,GUT_GENOME142330_00290,267540,0.31876959346943895,0.328102784426699,0.3266380493783525,0.011390173129796679,0.6430278776463836,0.26577102099086436,4.550411750757066e-08,-0.00933319095726004,-0.25525072480150685,0.06086702838748814,0.31677908603273436,0.1655019218594291,0.920580379156834,False
GUT_GENOME142330_1,GUT_GENOME142330_00290,267654,0.3119591499503641,0.32279310641104536,0.3200625196569661,0.011544310464895999,0.6639811627476024,0.26574989159308665,1.2711379284445724e-06,-0.010833956460681249,-0.28488766779109426,0.05431262806387943,0.27433833128776663,0.15642250327320528,0.9247690469324906,False
GUT_GENOME142330_1,GUT_GENOME142330_00290,268059,0.31346177140937004,0.32064385430074704,0.3192147775147889,0.011618097480015572,0.6085155638425819,0.2654258381916618,1.830497411700289e-06,-0.007182082891377006,-0.2127708923642042,0.05378893932312706,0.270947365781904,0.11868392766161265,0.942384452652426,False
GUT_GENOME142330_1,GUT_GENOME142330_00290,268227,0.31638290617796244,0.32017814242011994,0.3198242073747785,0.011789713486815208,0.5571933341350473,0.26556023912811355,2.085707670597045e-06,-0.003795236242157496,-0.1458878377973363,0.05426396824666496,0.2740232514534002,0.09637200355427529,0.9529565189858595,False
GUT_GENOME142330_1,GUT_GENOME142330_00290,268736,0.31688207137987184,0.32052929075407377,0.31901992165308946,0.012053905929665043,0.5541633765277006,0.2655749240806528,4.6286319845776875e-06,-0.0036472193742019265,-0.14296481786710988,0.05344499757243665,0.2687202898074585,0.09264953330198039,0.9547318467713977,False
GUT_GENOME142330_1,GUT_GENOME142330_00297,273297,0.3167806954560969,0.3196749598991463,0.3183207531406019,0.01186809340823056,0.5424723167612544,0.26561557577246075,4.478887985625074e-06,-0.0028942644430494102,-0.12809555127121267,0.05270517736814112,0.2639298396830158,0.0860674305305783,0.957879094374823,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,276816,0.31094152839702305,0.32962089996886307,0.3239051741466832,0.011784644286660609,0.7531754658897127,0.26547564362870757,3.559162942679018e-07,-0.01867937157184002,-0.43981801490329187,0.058429530517975614,0.3009959107361718,0.2840384245133698,0.8676045876837524,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,276834,0.313123011141515,0.32949604387411924,0.32518777634277934,0.012077685426194636,0.7249813033010263,0.2651257107122783,3.2966048750102626e-07,-0.016373032732604265,-0.3942727031691927,0.06006206563050104,0.3115668278151415,0.2525248526591324,0.8813835181897681,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277047,0.30929722800634085,0.3301750787749838,0.32542299319585133,0.012114250481566998,0.7784291019019111,0.2653244465503787,3.5069321946406765e-07,-0.020877850768642958,-0.48323332693632415,0.06009854664547265,0.3118030480233703,0.3307355890186125,0.8475819107805249,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277049,0.30398183336903684,0.33408287884461124,0.32609281683871383,0.013005803116870846,0.8624117418212562,0.26500971622276176,1.322616044147808e-06,-0.030101045475574406,-0.6653719056070475,0.06108310061595207,0.31817818709502454,0.5439571315142302,0.7618705910341219,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277055,0.2997003230048423,0.33818038713508364,0.32896825583817235,0.013174556542153907,0.9184891133315672,0.2651118954351326,6.268835750359722e-07,-0.038480064130241354,-0.8308397935688598,0.06385636040303977,0.33613547268283367,0.8032818185732576,0.6692210135999541,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277056,0.29966432962645667,0.33368365352374796,0.32681575243246824,0.013049054095109322,0.8901532093946736,0.2650300425326308,1.0959217947676152e-06,-0.03401932389729129,-0.7427496131416546,0.06178570989983745,0.3227276907607541,0.6558301502058465,0.7204241990583962,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277070,0.30409717867253455,0.3399729946035622,0.3338708171539246,0.012463592480854978,0.9016313798166444,0.26502344699601865,1.657984363894815e-08,-0.03587581593102762,-0.7794114023679123,0.06884737015790593,0.36845303195260243,0.7432397708961811,0.6896163259109251,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277082,0.304879842774193,0.34061313119258224,0.3356251829528977,0.01188401273226934,0.8991474443570402,0.26479638378687914,1.2611355829521011e-09,-0.03573328841838924,-0.7765967855894202,0.07082879916601859,0.38128309090932694,0.7484793628011901,0.6878120363187611,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277083,0.31098205787788,0.3446217246181876,0.3394424213455618,0.011852514304451063,0.8791685207183709,0.26484515033318135,1.5490049512785367e-10,-0.03363966674030755,-0.7352521876668114,0.07459727101238045,0.4056845283404025,0.705175716003607,0.7028668146240475,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277086,0.3120929869175045,0.34953721080749806,0.3442664020756613,0.011828243490752958,0.8978223784065069,0.264774816151641,9.05575563682086e-12,-0.03744422388999358,-0.8103841407193235,0.07949158592402028,0.4373759735610049,0.8480201977778332,0.6544172729881422,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277128,0.31454022082357597,0.3499801964898754,0.3449526121876827,0.012123469801712307,0.879874509193654,0.2648195861293347,1.9249320763230216e-11,-0.03543997566629942,-0.7708044794016857,0.08013302605834799,0.4415293975327639,0.7890877543513493,0.6739873901806204,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277171,0.31743070060574136,0.32408461328383326,0.3225100796514516,0.010155176115632925,0.5852194902275317,0.2647863394725358,6.572501109624557e-09,-0.0066539126780919,-0.20234064828926723,0.057723740178915794,0.2964258092467173,0.1288099983376922,0.9376251852029811,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277173,0.31023398974281613,0.3247673783431548,0.3226354353515736,0.010010782828882646,0.6822812307372208,0.26471616283571914,3.6107933459464704e-09,-0.014533388600338648,-0.3579436243458884,0.057919272515854436,0.29769191133798445,0.21674411228593288,0.8972936906887796,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277212,0.3037973562112711,0.32560100960730803,0.322797714975143,0.010105304246933578,0.7615135203381876,0.26468901617706986,4.453824109782415e-09,-0.02180365339603696,-0.5015159697776858,0.05810869879807312,0.2989184757815594,0.3408705231056233,0.8432976816439204,False
GUT_GENOME142330_1,GUT_GENOME142330_00301,277254,0.30391760454479927,0.3249342250159455,0.3222637709599991,0.01002645538823467,0.751780030721777,0.26451404699486847,4.212309827571888e-09,-0.02101662047114622,-0.48597373491638207,0.05774972396513062,0.2965940582769324,0.32413850643375836,0.8503823107903663,False
GUT_GENOME142330_1,GUT_GENOME142330_00303,278229,0.2977725065194026,0.3212346517588802,0.3184516761467601,0.009739102566514408,0.7754582069028515,0.26453736102761466,1.548518272329518e-08,-0.023462145239477594,-0.5342676742249798,0.05391431511914546,0.2717591934315832,0.3592950069363538,0.8355646931627785,False
GUT_GENOME142330_1,GUT_GENOME142330_00303,278468,0.29957773326809417,0.32204505553590607,0.3193056712530175,0.009718394594438195,0.759728346672472,0.2645929944079789,9.020617988220557e-09,-0.022467322267811896,-0.5146220256351258,0.05471267684503861,0.27692870895298866,0.3415253391111692,0.843021624428367,False
GUT_GENOME142330_1,GUT_GENOME142330_00303,278630,0.2918482967127635,0.32273345131585846,0.31932608265653967,0.009572976171690447,0.8319877036787338,0.2646511649181081,5.603140132808763e-09,-0.030885154603094933,-0.6808564016572067,0.05467491773843158,0.27668421290395645,0.5401195933478815,0.7633338481468961,False
GUT_GENOME142330_1,GUT_GENOME142330_00303,278703,0.279012210872011,0.32492411319299336,0.32042087544835385,0.009666485223767042,0.9264274562002364,0.2645643578614916,3.771414182927392e-09,-0.045911902320982356,-0.9776028716544917,0.055856517586862275,0.28433525447877556,1.0365539116066187,0.5955458161877556,False
GUT_GENOME142330_1,GUT_GENOME142330_00303,278984,0.2626154181209506,0.32617292863349123,0.3202482757419408,0.00978291941351803,0.9800227408867915,0.2643987712570958,5.686130666566711e-09,-0.06355751051254066,-1.3260662943528705,0.05584950448484499,0.284289843559695,1.8392725321699497,0.39866402234124154,False
GUT_GENOME142330_1,GUT_GENOME142330_00303,280107,0.25976684070396466,0.3222098989840373,0.31660379029039565,0.009469685164632707,0.9768154436427381,0.2643624652082486,1.7272120305619922e-08,-0.06244305828007263,-1.3040582210043166,0.05224132508214707,0.26092632446639763,1.7686503905684867,0.4129927687376309,False
GUT_GENOME142330_1,GUT_GENOME142330_00307,286637,0.24284078583500607,0.31416349825601375,0.30784983282229783,0.009541482270301677,0.9921776730789102,0.2643181898827007,2.5291341240362896e-06,-0.07132271242100768,-1.4794126004474886,0.043531642939597104,0.20452978695447022,2.2304940761144416,0.3278342813513066,False
GUT_GENOME142330_1,GUT_GENOME142330_00308,287257,0.24046969691607906,0.300050872882721,0.2946819809699507,0.009548578184397624,0.9761746659103052,0.2641626046063647,0.000696199490243626,-0.05958117596664192,-1.247542101215648,0.03051937636358598,0.12027335049003234,1.5708269731436524,0.4559311414000857,False
GUT_GENOME142330_1,GUT_GENOME142330_00308,287272,0.23003400337878874,0.2907400159675334,0.28474576538175267,0.00959365855126092,0.9798641086637665,0.26418360571912647,0.016044210271201172,-0.06070601258874467,-1.2697552442855435,0.0205621596626262,0.05579883396931112,1.6153918902629751,0.44588422532569605,False
GUT_GENOME142330_1,GUT_GENOME142330_00308,287274,0.22778292210558246,0.3054863558422695,0.29915155285146805,0.009179814118958535,0.9964523431154874,0.2640903855569409,6.689468287513045e-05,-0.07770343373668706,-1.6054183444722165,0.03506116729452713,0.14968214847093805,2.5997728063387884,0.27256275354041487,False
GUT_GENOME142330_1,GUT_GENOME142330_00309,287395,0.2349697427747622,0.30770344741814665,0.30138296657691754,0.009386222911036904,0.9931939932233993,0.26418012923396206,3.692048228080159e-05,-0.07273370464338444,-1.5072767111016863,0.037202837342955486,0.16354979292081911,2.298631618593959,0.3168534834413161,False
GUT_GENOME142330_1,GUT_GENOME142330_00309,287430,0.23783383925060483,0.30741726127033386,0.30109891944290484,0.009465687152942822,0.9925953356570465,0.2642631904417573,4.981303308218645e-05,-0.06958342201972903,-1.4450652954571201,0.036835729001147566,0.16117270968966801,2.114190350483284,0.34746366686019037,False
GUT_GENOME142330_1,GUT_GENOME142330_00309,287437,0.23256090567482263,0.30281064370673194,0.29642509708006387,0.009275131127559224,0.9924269349267256,0.264247902514891,0.0002610148120342882,-0.07024973803190931,-1.4582236267360702,0.03217719456517287,0.13100797947689205,2.143579236257916,0.3423952121123823,False
GUT_GENOME142330_1,GUT_GENOME142330_00309,287819,0.22565485338704802,0.2973197509162671,0.29157406574014644,0.008969497909689256,0.9935137533106005,0.26436406642178095,0.0012082147868243966,-0.07166489752921909,-1.4861700322520102,0.027209999318365485,0.09884462282612626,2.21847162422558,0.3298109022943175,False
GUT_GENOME142330_1,GUT_GENOME142330_00310,288760,0.22356615235598895,0.2889045010364128,0.2833053101776875,0.008878350293180648,0.9916344001580529,0.2644612935714068,0.016899218101005205,-0.06533834868042385,-1.3612340798163016,0.01884401660628071,0.04467359222774775,1.8549539498958645,0.39555043612053803,False
GUT_GENOME142330_1,GUT_GENOME142330_00311,288971,0.23096542611368565,0.2887544000163651,0.2837650552056996,0.008841596904943684,0.9821305391295774,0.2644441272519368,0.014435972122298713,-0.05778897390267945,-1.212149902851285,0.019320927953762834,0.047761666885115774,1.4715885638060244,0.47912474768249524,False
GUT_GENOME142330_1,GUT_GENOME142330_00311,289019,0.2396569433569298,0.2933188089315582,0.28869559422876445,0.008914514410905607,0.9726622379787767,0.2646883219084504,0.0035400357181105163,-0.0536618655746284,-1.1306482465622336,0.024007272320314077,0.07810647069498691,1.28446607821868,0.5261162731223401,False
GUT_GENOME142330_1,GUT_GENOME142330_00311,289034,0.2429002221870599,0.3004180235011929,0.2953146522714315,0.009330326658011192,0.9796698390545822,0.26480226252527356,0.0005372849710973439,-0.057517801314133005,-1.206794818043719,0.030512389746157942,0.12022811106275899,1.470808531546892,0.4793116505073546,False
GUT_GENOME142330_1,GUT_GENOME142330_00311,289044,0.24731670588302154,0.29902531339964566,0.2944080489563875,0.00939231850079795,0.9666421243708392,0.2651649559312406,0.000924376071033874,-0.05170860751662412,-1.0920755331189544,0.029243093025146882,0.11200921868888543,1.205175035108343,0.5473934119828712,False
GUT_GENOME142330_1,GUT_GENOME142330_00311,289592,0.24977382690934277,0.30764522293419566,0.3020803614447396,0.009855701257384948,0.9793282411050286,0.26508795473396,8.722545023157108e-05,-0.05787139602485289,-1.2137775653544316,0.03699240671077958,0.16218722206611597,1.499560673159255,0.4724703257908136,False
GUT_GENOME142330_1,GUT_GENOME142330_00312,290861,0.25148175281287893,0.30706372098972295,0.30170010627084626,0.009963683531827423,0.9742641785999332,0.26513514192002097,0.00012135879031702927,-0.05558196817684402,-1.168566209912469,0.03656496435082529,0.15941946674590962,1.3909615533267428,0.4988345623075984,False
GUT_GENOME142330_1,GUT_GENOME142330_00313,291148,0.25243617659390916,0.2951432705867962,0.2912859316146363,0.010565176482109482,0.9320043244210219,0.2649906544257966,0.0064076162865739925,-0.042707093992887024,-0.9143146887266498,0.026295277188839672,0.09292165571361011,0.8446057841218692,0.655535452835489,False
GUT_GENOME142330_1,GUT_GENOME142330_00313,291198,0.25130536492870453,0.29896843921686916,0.29449298843307553,0.010491812865879328,0.955664805854674,0.2650499706921297,0.0025058167233984793,-0.04766307428816463,-1.0121848124294046,0.02944301774094582,0.11330376211189204,1.0373558370214573,0.5953070723917828,False
GUT_GENOME142330_1,GUT_GENOME142330_00313,291502,0.2546817265071731,0.3016760115627549,0.2974926447569375,0.01054634436604691,0.9527241901407428,0.26503213862853503,0.0010423532017583745,-0.04699428505558184,-0.9989776402809767,0.032460506128402455,0.13284246562021323,1.0156034464534058,0.6018170862830526,False
GUT_GENOME142330_1,GUT_GENOME142330_00313,291510,0.2525488559116791,0.3026756607931629,0.2981303358587562,0.010516498052370175,0.9623528616678076,0.26498800383261456,0.0008122796637826182,-0.0501268048814838,-1.0608382782569765,0.03314233202614164,0.13725739364962966,1.1442174447267157,0.5643341590403725,False
GUT_GENOME142330_1,GUT_GENOME142330_00315,292033,0.2519863715456837,0.3062053634884817,0.30079895291871084,0.010581317907127743,0.9733291203262269,0.2650311741962084,0.0003620649011125679,-0.054218991942798,-1.141650313423311,0.03576777872250242,0.15425756663797785,1.3271608350046142,0.5150040998366072,False
GUT_GENOME142330_1,GUT_GENOME142330_00315,292068,0.25372783437349833,0.30689336671755885,0.3018051533287446,0.01059627981114223,0.9701711356304124,0.2650524828314692,0.0002617346154082903,-0.05316553234406052,-1.1208467155271418,0.036752670497275375,0.16063489304462325,1.2821009285714389,0.5267388130086788,False
GUT_GENOME142330_1,GUT_GENOME142330_00315,292682,0.2556902397557903,0.30988494257180627,0.3045190983166661,0.010673678028414055,0.9707598870902423,0.26513493867193483,0.00011219775551337164,-0.05419470281601596,-1.141170654566504,0.0393841596447313,0.17767419183736635,1.3338385812888043,0.5132874339392165,False
GUT_GENOME142330_1,GUT_GENOME142330_00316,293231,0.2536069198854631,0.3124687658268387,0.306717485530291,0.010527272650053305,0.9802505525999091,0.26520296131189885,4.014692348488581e-05,-0.05886184594137561,-1.2333368553588389,0.041514524218392135,0.19146863159144092,1.5577800356699283,0.4589151162985783,False
GUT_GENOME142330_1,GUT_GENOME142330_00316,293536,0.2491498141641013,0.31317763482717154,0.3067854898982125,0.010505406349830031,0.987185071205606,0.26505488704981495,3.559132132828344e-05,-0.06402782066307022,-1.335353924623485,0.04173060284839758,0.19286777410470146,1.820368082295446,0.4024501498300185,False
GUT_GENOME142330_1,GUT_GENOME142330_00316,293687,0.2512886301323823,0.31060338952531297,0.30502950212110036,0.010681996388763073,0.9799107310929293,0.2652438194124954,9.783003926665043e-05,-0.05931475939293068,-1.2422809376370865,0.03978568270860494,0.18027411571094,1.5757606848118402,0.454807811120562,False
GUT_GENOME142330_1,GUT_GENOME142330_00316,293995,0.25408379706251244,0.31934970236497706,0.3119226791566805,0.010609276179008304,0.9873405884191853,0.26547749306869056,5.994431504327835e-06,-0.06526590530246462,-1.3598034763958096,0.04644518608798992,0.223395428980397,1.8989710121074648,0.38694005056457337,False
GUT_GENOME142330_1,GUT_GENOME142330_00322,300382,0.2541031611197255,0.32431024167530353,0.3171734661739231,0.010345764327603885,0.9918260113999389,0.2653079030439103,2.676371541805011e-07,-0.07020708055557806,-1.457381231844112,0.05186556313001284,0.2584932077714078,2.1907787933954133,0.33440936369020274,False
GUT_GENOME142330_1,GUT_GENOME142330_00322,300521,0.2584543175882224,0.32497808381436283,0.3183537207905338,0.010315069806294881,0.98840276353997,0.2652491867999597,1.314655967897453e-07,-0.06652376622614042,-1.3846435679349784,0.05310453399057413,0.26651573551354796,1.9882684475000347,0.3700436809279315,False
GUT_GENOME142330_1,GUT_GENOME142330_00322,300856,0.25476807518565964,0.3238892108387651,0.3167926752058635,0.010643300416789112,0.9911772194980344,0.26563925903658,7.692797913449961e-07,-0.06912113565310546,-1.4359361179398775,0.05115341616928354,0.2538819461745504,2.126368577397623,0.3453543496237315,False
GUT_GENOME142330_1,GUT_GENOME142330_00322,300930,0.2576107638192698,0.3259979581979822,0.3194771467082425,0.0105453773173478,0.9908091440281337,0.26557913706119585,1.6018184823482438e-07,-0.06838719437871243,-1.4214423308310289,0.05389800964704666,0.2716536129805611,2.094293985323741,0.3509375496181808,False
GUT_GENOME142330_1,GUT_GENOME142330_00323,302248,0.2605271846815774,0.3249768400477593,0.31898551988583773,0.010583674516559158,0.9858878225985231,0.26548867227614154,2.1558214034559424e-07,-0.06444965536618191,-1.34368426738433,0.053496847609696196,0.2690560268095033,1.8778785559786795,0.39104240273296176,False
GUT_GENOME142330_1,GUT_GENOME142330_00324,302918,0.2624303313298354,0.32646724548138034,0.31918648112450126,0.011022927856976108,0.9866989229601951,0.2658021532936992,6.393822659258131e-07,-0.06403691415154494,-1.335533501778535,0.05338432783080205,0.26832744385694796,1.8556493514996397,0.3954129268241435,False
